"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2025","Historical","Capacity: installed","Marine","Electrical capacity","GW","World",2024,0.55
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Marine","Electrical capacity","GW","World",2035,6.25
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Marine","Electrical capacity","GW","World",2040,14.87
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Marine","Electrical capacity","GW","World",2050,32.12
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Marine","Electrical capacity","GW","World",2035,6.39
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Marine","Electrical capacity","GW","World",2040,15.37
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Marine","Electrical capacity","GW","World",2050,33.45
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Marine","Electrical capacity","GW","World",2035,10.72
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Marine","Electrical capacity","GW","World",2040,21.19
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Marine","Electrical capacity","GW","World",2050,43.07
"World Energy Outlook 2025","Historical","Capacity: installed","Nuclear","Electrical capacity","GW","World",2010,400.68
"World Energy Outlook 2025","Historical","Capacity: installed","Nuclear","Electrical capacity","GW","World",2023,414.5
"World Energy Outlook 2025","Historical","Capacity: installed","Nuclear","Electrical capacity","GW","World",2024,420.01
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Nuclear","Electrical capacity","GW","World",2035,562.72
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Nuclear","Electrical capacity","GW","World",2040,637.82
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Nuclear","Electrical capacity","GW","World",2050,728.4
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Nuclear","Electrical capacity","GW","World",2035,573.58
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Nuclear","Electrical capacity","GW","World",2040,663.4
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Nuclear","Electrical capacity","GW","World",2050,784.49
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Nuclear","Electrical capacity","GW","World",2035,714.38
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Nuclear","Electrical capacity","GW","World",2040,891.66
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Nuclear","Electrical capacity","GW","World",2050,1078.56
"World Energy Outlook 2025","Historical","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2010,0
"World Energy Outlook 2025","Historical","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2023,0
"World Energy Outlook 2025","Historical","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2024,0
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2035,15.67
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2040,24.5
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2050,27.85
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2035,16.39
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2040,25.81
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2050,30
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2035,258.47
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2040,344.39
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Hydrogen and H2-based fuels","Electrical capacity","GW","World",2050,419.69
"World Energy Outlook 2025","Historical","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2010,0
"World Energy Outlook 2025","Historical","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2023,0.11
"World Energy Outlook 2025","Historical","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2024,0.11
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2035,4.35
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2040,10.21
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2050,12.38
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2035,5.21
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2040,12.1
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2050,14.3
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2035,137.94
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2040,210.03
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2050,241.72
"World Energy Outlook 2025","Historical","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2010,0
"World Energy Outlook 2025","Historical","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2023,0.11
"World Energy Outlook 2025","Historical","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2024,0.11
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2035,3.84
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2040,7.52
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2050,9.64
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2035,3.89
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2040,7.86
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2050,10
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2035,98.86
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2040,138.11
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2050,154.04
"World Energy Outlook 2025","Historical","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2010,0
"World Energy Outlook 2025","Historical","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2023,0
"World Energy Outlook 2025","Historical","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2024,0
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2035,0.51
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2040,2.69
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2050,2.74
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2035,1.33
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2040,4.24
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2050,4.3
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2035,39.08
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2040,71.92
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2050,87.67
"World Energy Outlook 2025","Historical","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2010,3508.63
"World Energy Outlook 2025","Historical","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2023,4669.36
"World Energy Outlook 2025","Historical","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2024,4708.05
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2035,5383.31
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2040,5408.89
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2050,5380.03
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2035,5204.61
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2040,5025.32
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2050,4580.25
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2035,2948.04
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2040,2020.32
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2050,1065.8
"World Energy Outlook 2025","Historical","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2010,1615.46
"World Energy Outlook 2025","Historical","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2023,2239.5
"World Energy Outlook 2025","Historical","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2024,2259.04
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2035,2549.65
